uri,mood
spotify:track:5D29PI3g8UmTHLnjX7e3CQ,happy
spotify:track:5C7Sz91sxiZ0nGCskmQwMO,angry
spotify:track:1hMrI7ewBNnvDWItMScGIH,angry
spotify:track:6nmEGhSiiBqH7Ub037af0F,angry
spotify:track:4BHzzmvY1HEezGi698kymH,happy
spotify:track:6KwSdmAba8BxoxVXPw70LO,happy
spotify:track:3v1zpoKkRbm45lGXVzlSEH,sad
spotify:track:0NZKUz9LTYRAxMPwISqiQF,happy
spotify:track:0x2TYePnFyfZ9ajY2WMkby,angry
spotify:track:3J7xsIThDEqXGHUKpRl0zc,angry
spotify:track:6zNvgXgToYdby2cdm1XIIA,angry
spotify:track:027qrQMWGsHo13amwdaBkI,angry
spotify:track:6ZB1tPBrquKeZd6Ovh2dYM,happy
spotify:track:5YtuCpItTVgET1biEqJsqE,angry
spotify:track:4bxQwBSbfPm5YxlmUWZNbi,angry
spotify:track:7Bt0bbUJMfkX94orNHHUHw,happy
spotify:track:672h5dJCAAHaCHSe9FoAG9,happy
spotify:track:3fb0XzkrRGtcffDKIuRcDE,angry
spotify:track:2C2EBs0E8Jq9IgiH6eEK4w,angry
spotify:track:4SOtTsuFYYlkOOvXMbroUv,happy
spotify:track:0B1Wz8HQHomqfOyAidaRW7,happy
spotify:track:0z87h9TTEDeNNh2N0cLaA1,happy
spotify:track:0gVni0CzLUorl3ev8zN2gc,angry
spotify:track:4cKAS5i1HKGHpiCADQiQj5,happy
spotify:track:4p5ksF1q7w64bv3DRM3DVG,happy
spotify:track:5fNPfJpDc2wZ7VDT34D6pE,angry
spotify:track:48uxF2VWwb2RClsI7okkWU,happy
spotify:track:1uK3d0uTDE1jy4TFRPKY1k,happy
spotify:track:7v1E9uR9jkFjoab7P6KCNd,happy
spotify:track:6A2hvKTF2FShj0Yma7CP8N,angry
spotify:track:7tTElNyvXsfFcxDXIiH5cm,happy
spotify:track:0JcKdUGNR7zI4jJDLyYXbi,happy
spotify:track:4eBaGa3ykdcmrGSKlHrAnV,happy
spotify:track:1akB0Fn6w8U0j2hrDcj1kZ,happy
spotify:track:31kPsiy1Lwo81YqOensCZh,happy
spotify:track:7cyBw7bpAOYhzyNv7yqW6y,happy
spotify:track:13AOwEySvxyobIaBnxmZqU,angry
spotify:track:2weUMbNbiVbBKRD2CQTjnV,angry
spotify:track:45Q5uKc4KRJiowOQay7wR5,happy
spotify:track:7aqYYifyPQmuwWo7g4XWkR,happy
spotify:track:5YsPrfAtcCzMIc4BHTsxP5,angry
spotify:track:7rS87NoPWbAkVURdVFbGH9,happy
spotify:track:2zNuaa0jBttcqSeURO6Odt,happy
spotify:track:6HqellfyRqgbB6vqNXHPmh,happy
spotify:track:2A0JdQvwSbOtI9sSIIxgQR,happy
spotify:track:27FPbC3DZdRpbgZg3xk3YR,happy
spotify:track:494HXkHwJnDo683EjYSBYL,happy
spotify:track:7wHYbWT6A7APslLWFXOC2p,angry
spotify:track:5ycEpZQumS0oXR46E7tBWM,happy
spotify:track:36aPwIgCEOfeRSmIgDypWQ,angry
spotify:track:1Xkfmi6mmGF30pm5GEFhHD,happy
spotify:track:5faCKS2v8W3wQkIDk6qYKu,happy
spotify:track:0CuDiH5NByqCBhpUJJ8LdK,happy
spotify:track:6QpZSfLid1YZ6c01BvB5jH,happy
spotify:track:0CiduoARm2a8LVnnqHMm8U,happy
spotify:track:33aow0AcXYvT1FoWNzMcqN,happy
spotify:track:2PjnsOviwyOmHTA36yU7qb,happy
spotify:track:6MYIYCnsUG0p6WcqdxLyHq,sad
spotify:track:1nBJxJ5aI1jWjcw731YwHe,happy
spotify:track:1etcoCl2mkHpMHkMVco8iz,happy
spotify:track:0nYvjcSlCgjcwogQAwIwNp,angry
spotify:track:143YESFOZqxVGrKEWisbid,happy
spotify:track:6gdLyYNuhWBzqwlOFSsXC7,sad
spotify:track:67wUHsoXdZ8UOLt6rodpQ9,happy
spotify:track:4mXGooManGPH6xAWRAtRJU,happy
spotify:track:7A8OfzqXBHYGk61FZTHoeo,sad
spotify:track:6tAaye3AnUXe2ODwl4KtfL,happy
spotify:track:4NmUNvMjX0LzztKePGtiC2,happy
spotify:track:6INaSJ4clfZ8pvXSGZQnJ7,happy
spotify:track:26bn9OCVa4MW826HIIGNfr,sad
spotify:track:5UDoMj8EIEXrQ4N0UR0nos,sad
spotify:track:2qWKpYIleSvBT6aUMXoia5,sad
spotify:track:0eQjA54TJkwTHDJKG8OkRg,angry
spotify:track:59gSh5ihFRsCyB4gpwDjcC,sad
spotify:track:1IhnbJZ7FywEL7YCyLKDgv,sad
spotify:track:5z9VyMWkBCHB8iSVaLq3jk,sad
spotify:track:5VEDbBjTdi5G2pWJqIIucu,happy
spotify:track:6ZpbVWOyrNrTIQz2kZP3RS,sad
spotify:track:30zvH4mMqm8DOITbCU4DBx,sad
spotify:track:4HKjBsqzGScnd0TsKoVlNk,angry
spotify:track:24cKN8P2uGWypxTw5WaNlq,sad
spotify:track:7H6QuSpWPbBtYSFAUg1CZw,happy
spotify:track:2bzgKuK3pVez40qUvo8sYr,happy
spotify:track:2w8SyefEoVKstTWBVIRGcO,sad
spotify:track:0r7rLeNXTRTRsyDjYp9tIq,sad
spotify:track:6p5V0sNFc82y2eeNcrlhA5,sad
spotify:track:3kj21bGH2CrtMmoOpFvL34,angry
spotify:track:6r2EjEQh33dR5Ofxf5r79T,angry
spotify:track:6Bcf5qj1eeHGjSiRc3eD3X,angry
spotify:track:340eA3P5yCo3QYeOCG1lYF,happy
spotify:track:3rEwGRmPVVudVjqdgv0tRR,happy
spotify:track:3j1HTRodSjGtK3YsYMI0XF,angry
spotify:track:0gVTOC191ScBI2Frj9NQQX,sad
spotify:track:1kAvkf8WQgVGuwxvSqrVwQ,sad
spotify:track:4oeRfmp9XpKWym6YD1WvBP,sad
spotify:track:5384anjbn1d5biZEgrDUA7,angry
spotify:track:7xWoZoRXVUz58cKAhkvXxf,happy
spotify:track:1MNunB2E3Uj47KSgXKncil,sad
spotify:track:78e52NN1FI7JInUBxtYx3o,sad
spotify:track:1fC13X9Ob5KI982tNtrOhG,happy
spotify:track:0LG2cFomCi8Fb664Lvr3Nu,angry
spotify:track:4a1oIihVt6xSnDRpgX387M,happy
spotify:track:5ZRxxnab9kLUqZPzoelgGP,happy
spotify:track:4Yr5SL7tfeRMAGkum5WzoY,happy
spotify:track:11sGMdEqalkocgfOKFfQdI,happy
spotify:track:1VdvAV4JuT6Hn7NITr4X34,happy
spotify:track:6zV5nwOQt0mYnpYk0yJkJE,happy
spotify:track:1MlYluBz3FzbRRQVy5N01b,happy
spotify:track:2pWLzxRYMR53uC95fRzJbe,sad
spotify:track:7nhCTjmO17zPgaBkVSQu5f,sad
spotify:track:6OZ6mVO0MnQ18ABNup2Ohm,happy
spotify:track:1MmfngQYkwmkGA6WmbVcsD,happy
spotify:track:6gBq5NXuCXdZdUxipVaNsK,happy
spotify:track:1ElcOLwh7Og4UOm6WTyeXH,happy
spotify:track:0YUznciNBOLDf2laf7N5cb,happy
spotify:track:3uJkekkLZfiUjtyV6cfU6d,happy
spotify:track:1Ysc1uDZtf430TGavoS1j4,happy
spotify:track:2kzRSiyignH8yzPTrWvyPo,happy
spotify:track:2b7FqlHc3JrzlYtGEkzq22,happy
spotify:track:1DHORlovGmHF1d30QH5Lr4,happy
spotify:track:072XFpSbDJPCRxILkfUbxp,happy
spotify:track:6Xhqj29KSYBJSnlh7ZwXi2,happy
spotify:track:3E3I7DBGCIsIgT1a1UJEFK,happy
spotify:track:6JzeHMGjs9XZYJg4xL3DOB,happy
spotify:track:2CaXpKXHdDeJFgk1i3cOFL,happy
spotify:track:68tJNQexdnkNyH29SVcVDH,happy
spotify:track:4SnJJ5G5KtSWKGX7H5bnaJ,happy
spotify:track:3OhTX3hOLm5vVQmytDc3JF,sad
spotify:track:0n4vwpf0nxVrLx2x31bZoi,sad
spotify:track:2SPnlnhvO2rKiYoUWKl2Ab,happy
spotify:track:6K21BYFRdzEXiDdOGNeN3E,happy
spotify:track:7uOtLry57AhEpup4rWGZY1,happy
spotify:track:3awG4FV1UolsRcGWQJwVnm,happy
spotify:track:2tSVqXAENowHhsuw9490wG,sad
spotify:track:2i6nUQEajBlrldEKEoQCV6,sad
spotify:track:6F3Vq5TTpY9p2LwM2S1Khp,sad
spotify:track:4CfM7XZG1TZv6ILk7SXBlE,sad
spotify:track:5rflGOjbn5aDfab3VMSlI8,angry
spotify:track:3xSypi2RwQUn9e7AYf6m4O,happy
spotify:track:4HOEtNrHVqKT3iOk8MrIxj,angry
spotify:track:4JVmESg1JVr2WqecNqFnch,sad
spotify:track:7y2LOU94sSj3CIUabhRAL9,happy
spotify:track:43F9s6hVg0P28o8VgiWwXh,happy
spotify:track:1yfD78kTBVVUjvNPfUKwZJ,sad
spotify:track:0wtOe6fCu3Ln3ZD59vbIHk,sad
spotify:track:4wvO7xhi8b8LeIjuo6ZL13,happy
spotify:track:4saxVg8AphE0ywb3wxUsvA,sad
spotify:track:5KiwfWPrwlAtoi6J8Kxvof,happy
spotify:track:1YzmbIq3q2XO5LL7ATbctF,sad
spotify:track:6ttHQ3efHocp4U58yxvWA0,sad
spotify:track:2NScyGuyoO6XrMAQcVLbOD,sad
spotify:track:4aotGU2UrBbXioCvnhn00j,happy
spotify:track:41X9To0bQ4fpoSRri4NHiI,sad
spotify:track:199PqWeEottx0d327gCuqd,angry
spotify:track:4TSJplybfx5803uWA2QmwZ,happy
spotify:track:4vx0FK5GfHdFSSNMRMeuLa,sad
spotify:track:71PfUEYhCLmqttVTYizFDh,sad
spotify:track:6VSWDv8UyuGJfyeuHvBfow,sad
spotify:track:5gSAXQkH1EbMDoVq8cCUKp,happy
spotify:track:6H0HDwZlpESxFHpHXy6HF9,sad
spotify:track:7vCSpR1O4fnSuIByysisan,happy
spotify:track:1ykYmh7sBoNzMKGiN9MfSp,angry
spotify:track:5AXsMkf2d4A61jZQYlirTr,sad
spotify:track:36Ew5C2l5r1GAZifRhp4YG,sad
spotify:track:5QxFcHmC8KjEyTqihiZokY,sad
spotify:track:0jMyU6bO52IYhAEoWbT4K9,happy
spotify:track:61BywQA7q8KjpGjp3rHuRv,angry
spotify:track:5AQpbyFoQmkOVwmlhKN4ii,sad
spotify:track:29HaKOpeLSYvqdFyEQSRdj,sad
spotify:track:4tYjuquiKvx2Pq6usRTVWB,angry
spotify:track:3oJtUnnt5uYPtzulIbLw3D,happy
spotify:track:3lzYx9dpCNw6CkttQe6SlE,sad
spotify:track:4XoYeolVYTiddO9wZLXLgl,happy
spotify:track:0hEHxP2xeEFOqQ6z3CHMKM,happy
spotify:track:0hxd6Q8SFbuGbJTJ46qNzQ,sad
spotify:track:6sONCZGCo6BOsG0NKgpcIJ,sad
spotify:track:2GERJt7UHGAsmobxdSgqu5,sad
spotify:track:5WsxLkPL1QRKRfCed6qTTn,sad
spotify:track:5OwwWMZDh47EptyLoIAG23,sad
spotify:track:3df3a4yI6HTMTzDZIVtVC2,sad
spotify:track:1wMKhxWLBeEMaCA21DuO4O,sad
spotify:track:3vDA1z8UmHtVLQV7McvhEj,angry
spotify:track:0xGSeBsG4V8Scc5YqpZQ66,sad
spotify:track:5cWIRgigrzjTjDBNXQxhAR,sad
spotify:track:2gdJzABKcLaY42leOLb4KA,happy
spotify:track:1dcm8pmB1eOdvInOhORxje,happy
spotify:track:2dXLLtSIYyPvLNDBl8zWGN,sad
spotify:track:5clbtVmyzido2OzcK9bdOS,sad
spotify:track:5cCpO0sfZAEooixaWPEIOB,sad
spotify:track:4bW1TAFeQmIMY7iQ31sECg,happy
spotify:track:10emdxhJvsO655xAY7Ofpq,angry
spotify:track:13l5r4FbxKH5fSojCBcs8R,happy
spotify:track:1OgDZKHdNTj0N0n6vEWY1G,happy
spotify:track:30Z7pTjzOSbTEbkJ0slFzg,happy
spotify:track:3XxBSvDZKH5YvZZjTpn6eR,sad
spotify:track:3JZeVTm20lmT0wTui4oWh9,sad
spotify:track:1iDEGFxf1S2ZOy8xGF3dhJ,sad
spotify:track:7tSZJ9iI3634Sqtd6Uvl49,sad
spotify:track:1th4vQpv5MXunuMn8WUnSL,sad
spotify:track:0fDce7K4sC6Jq4HUpceNfR,sad
spotify:track:6k5IO1XwivnRu9d3ZF7Bgq,sad
spotify:track:3wBzbRG2OnmKl9jYyR6umu,sad
spotify:track:65JmBKEmCPf7LQY3L9MQCG,happy
spotify:track:6AKYhRh9Oz1nzscR5kZS7T,sad
spotify:track:54MwsH8o7KBOR5bW21yNeW,sad
spotify:track:2EdzauXFzw4MwrCxcFQZfR,sad
spotify:track:0BP7NluDbvhy5siGfiNcOp,happy
spotify:track:261nYvtyQSuROSxZhXTqmV,sad
spotify:track:3NvQ4B2YlgGnbjGSP03uQm,sad
spotify:track:7JT3tNA1B645XQ2bsb25YW,sad
spotify:track:6CtvX6xmvFgNv5mZnAsDGe,sad
spotify:track:2dnuBM1VGpjlAZ6kmDA7dh,sad
spotify:track:5DXyrNyoJZSjqgt1aowt79,sad
spotify:track:6LvLw2FoQzzfySrPvYluYL,sad
spotify:track:3XAIU6CLXmcT1h5V9IamFs,sad
spotify:track:2GRnDQCkcN6BoujfUgywOW,happy
spotify:track:3T0SZEe2TwJCzM1YsKDaLF,happy
spotify:track:0mXKsmuLaSnzfitYEGQDaq,angry
spotify:track:1GkyMoCBkL1OhW4KStaWoc,angry
spotify:track:2wcDfk3TfQg3Jv8gEoTim7,happy
spotify:track:1gqxOboCGmjqTQUt7BMbn7,angry
spotify:track:0r4IWIanmyhOueD888Ztwf,angry
spotify:track:3pViHSPCo6UdR56kvbip54,happy
spotify:track:7k6DlcAOPz0ByY0DnLRQeh,happy
spotify:track:1pXtUVmSS3Aky3j6nQ4sQT,happy
spotify:track:7nB3kStqP765cMtXUrMe3f,happy
spotify:track:1p535eXa7HErdKgPVOXPqC,angry
spotify:track:5z0XoCrW91pwz2zjhi3Tt2,angry
spotify:track:739Krq59F0OSF63uE8q1tz,happy
spotify:track:1jD7kEEfCPK3uGAApUYkSa,happy
spotify:track:2aFujKFsDGMuV6BXsdyU9y,happy
spotify:track:6IuitqB6ZvMZ9HZ0WAyaQU,happy
spotify:track:44ahv3Zj4FOJoy8gJLZF9B,happy
spotify:track:6IjeDgkEfact4RDxnq4s9n,happy
spotify:track:1oolfqNpJhtO9KquFkHOX2,sad
spotify:track:2LjiPAQOVazT8sRyXL3XRs,happy
spotify:track:4q7klA9ggWknZDhHhz9XYp,happy
spotify:track:6beZE3yaWfeJjUtYaSzhDH,happy
spotify:track:3KfBciUf3ds7fn2rJSZMv8,happy
spotify:track:0AlBOG80IWekxvlnZFbbIg,happy
spotify:track:3EDbqYLrCNBP7J2CqcMPZO,angry
spotify:track:3u29wmx9ohKwVCqVSbNI84,happy
spotify:track:1ECSawP9NzrYybLMTuE5M8,happy
spotify:track:4dkMqDjuN7r9mOYpJtEUGt,happy
spotify:track:3gS8DZISZhdtoUUmQ24PAY,happy
spotify:track:2kbqbzvtneTypTMVaONXqL,sad
spotify:track:23e4Rcjcb6JTweB6iccanU,happy
spotify:track:73EOfDF7S85HxV5K8jVci8,happy
spotify:track:6HeFnyZD1AwTQZp6eQzq6Z,happy
spotify:track:6i6kwBVJtYHWzb2AoNIb8u,happy
spotify:track:79T9m6YkRCgP0955CE4UCd,happy
spotify:track:3WmO6XcSMQhw2MalKEaMsd,happy
spotify:track:4S4QUpvgXPXLxT9oX15dmL,happy
spotify:track:5wlj1E4jrOyOzECMNU8A27,happy
spotify:track:3fRXsD4oJLynsrrPzjHFET,happy
spotify:track:27r42A2NMzg2hoFZjQFrm3,happy
spotify:track:7lBaLEwHhvVK71TBL488FB,sad
spotify:track:18TIlcJjWBD9VPz5TymN6v,happy
spotify:track:5huOzlgCK7PsMSG4TFBvKY,happy
spotify:track:3pdHWxpeFJqai3skQcRr41,happy
spotify:track:2ex6Vr8ahmdZhOnusWSe81,sad
spotify:track:5vlsjzv3EUImYPUBJ7Tibp,angry
spotify:track:7wY92RilZka5FCdSvoyOtC,happy
spotify:track:3SizzG7euVFFLsSkpiT6rf,happy
spotify:track:2Xwnft4tlrcQyc7szlUT4C,happy
spotify:track:1UJEd5UD9MBYbe1lVLVAUR,happy
spotify:track:7CW1Y5LPAX25PelvNXgrit,sad
spotify:track:2VUADful3YE4AnqBKDxpiO,sad
spotify:track:4Y5heiZKyYveKZYiOemYoa,sad
spotify:track:4gHP29js756gIlq0lsnUSd,sad
spotify:track:3vmE845FU7PdYh4tuoWUU2,happy
spotify:track:1ZQ2VeDXPSxyWzYKPRf9Ol,sad
spotify:track:4IWc2mRSxudrK5BPjHl8AQ,sad
spotify:track:53KFMdxzi8IJDewiql1Qo3,happy
spotify:track:3o1GRfkMlAf8IN9WUqNeNS,sad
spotify:track:3869c1bl5bJqdD3cyDw8hh,sad
spotify:track:2zR85boqjMOKPygjdDbGbC,happy
spotify:track:3UQA4UTVqcI0VtSQ38nlq1,happy
spotify:track:4e9hUiLsN4mx61ARosFi7p,angry
spotify:track:5EngzMPlPU5ZS4UFS1bQRw,sad
spotify:track:4BTp7Ad6LZMebeYc3gQIfP,happy
spotify:track:7k9qGFLC6rjYfCpfO8pgJK,sad
spotify:track:4XRQgH9uA2hNcphAjSoPUs,happy
spotify:track:1NZMJ8iDYcEAmZul4RUsBb,happy
spotify:track:1nrv1lKg6R7aT4bPQkywZF,happy
spotify:track:4VBR3KptORIDW9dRAeLpCn,happy
spotify:track:2fsxL2d1xvPzvsVmMYMcAi,calm
spotify:track:3HdcqQpq7zb5GbEKBDY34p,happy
spotify:track:2hFjxLPeeBZrvLb302MKLj,happy
spotify:track:5mlnnXN61sCJ2L3vVWY0Sf,sad
spotify:track:5cio8CvmB7nBA1OxiSYqrg,sad
spotify:track:3ya5jpanVfZLSFTJyGUT40,sad
spotify:track:5CaA49V8IeWs0YZmPV8Ghc,happy
spotify:track:2MiE4uNtlIr7GKM6DwiUgl,sad
spotify:track:7oXRMDUzBPekkLRTJhSGvC,angry
spotify:track:6kEG9Z53LEdIgkT3trjSpS,sad
spotify:track:5JWmaVRVjvR1lrVKI2t7FP,happy
spotify:track:3Pox51oR8WCTHuB4AhvHbt,sad
spotify:track:5v7h5vQgCJKZT5vB3I9s3o,happy
spotify:track:2cFNOtx58YL3FmIdL29tOl,sad
spotify:track:27QgvPlvOCy1onhehoTpp9,sad
spotify:track:4P1xFvzjjob83HY0NEEVya,happy
spotify:track:55z9MRnWJ5V2rMPk4CwJPh,happy
spotify:track:2elF1O0Cz9SfXgkj96cUZE,angry
spotify:track:5aUZdu5CtHwgZWNSlPC7A3,sad
spotify:track:17DqVmpjdxjWK3LFYFAsPJ,sad
spotify:track:3mle4Q9c2ejklpS8m67QtP,calm
spotify:track:3yibPV47tgoXZdc0CR0b35,sad
spotify:track:3YkfNe7T89Z4Kf2gi0KS45,sad
spotify:track:6bfcR572yH1bXLEtEcedyn,sad
spotify:track:7BC4B3C4ivpANxsrElLDlv,sad
spotify:track:5jkxC8SIZJ4qqusxRPVS5s,happy
spotify:track:7pfG4tSlLiJCXFCHXpr5os,sad
spotify:track:3s2lAa73NUdiyWp0uKBlkq,happy
spotify:track:0K5I2KFWXUIrcy4G95fxRc,sad
spotify:track:2XpsvLcddOSFanKBCZCEBR,sad
spotify:track:7CMMyqgZoTP0yV0Zs4TzSd,sad
spotify:track:2cmAlOhrrXQUQj9dOSwoJJ,sad
spotify:track:0gxujicqRfxIl1INIxbNbf,sad
spotify:track:6ysQEIlw4DYNpkzCx0TvOs,happy
spotify:track:7dig0MXt7MBeqExosATbAq,sad
spotify:track:5x53pbGk6sbl1BGom19QQ5,sad
spotify:track:1FVqtK72qeidpxMNQJA5hr,sad
spotify:track:0bRDf9ZjYOmIkFqymUfoPE,happy
spotify:track:4n1wwdpnjVdg9OYwvyHTR7,sad
spotify:track:1vVsBCkVMYdLhgiC4F54G4,happy
spotify:track:1roGQgXbwaKojyfEGPCk8D,sad
spotify:track:0wDEkVj05E3atMDS7upJin,angry
spotify:track:4tdGyzQ3WqygwxOEpbQ8eo,happy
spotify:track:0VF21fEzB6OszZcJlKzyg5,sad
spotify:track:0f5N14nB8xi0p3o4BlVvbx,sad
spotify:track:6r3D3MwWCuV4uuRrrFTH5P,sad
spotify:track:53i9OdN9p4AKLj4gGRWKeD,angry
spotify:track:3eZpH6NHBDY99MFrVrdUfz,happy
spotify:track:5QvUIQYaDBvssqnxrw1X49,happy
spotify:track:0v0XYK0pLgsPiq5u4FKHaw,sad
spotify:track:4iwa5m9sgaUSnVCs5yexNE,sad
spotify:track:0tXxXlqbYbXfxLVH3C4GEH,happy
spotify:track:6ZWn1MVUaBH2HNQobhMYeE,happy
spotify:track:2mNkc4yICTPkHk4O3pUqRx,sad
spotify:track:1JkrWCnQrSZpNRxpAMXzlW,happy
spotify:track:3Seff9L1Z3mOGDdK98jsgx,angry
spotify:track:4Kil0uXA323D9C02ugAMJQ,sad
spotify:track:6nGwMMj76BpcE7bEHdWErZ,sad
spotify:track:4s9taFXeVXKBNeHb5MZB3n,happy
spotify:track:75CyrsDHzfbw0VFOQBu34P,happy
spotify:track:1XUrIdEZui568WeC14klFg,happy
spotify:track:1ZdnLZoguvZj5T8apkvX6t,happy
spotify:track:5N0lcnJTtKj4wNDvurHige,happy
spotify:track:0d5kLB4iMx2208UwieUzNa,happy
spotify:track:5WRntsKbqmDrlF0ElhRFTl,happy
spotify:track:07QZEz7d4OS6vmS1iiwJCc,happy
spotify:track:4cs6ORX8aKd6rtVdwAnnel,angry
spotify:track:1tsOB58QHINgc2FEJylsLP,angry
spotify:track:5GrXshz0UGM1qP74PKHKOC,happy
spotify:track:2SNyOc4WsT7TWb9IAho6T5,happy
spotify:track:0QkWubamAKEvvcOTriSKX3,happy
spotify:track:7jut3RkkxQpJAzMovUefDz,happy
spotify:track:4Mxv1tOYFoqkL73qKZ5gyP,happy
spotify:track:5ocw9fxNd4zgw56Np5QhDM,happy
spotify:track:1FtDVxShceQ1tLAMIRo8PO,happy
spotify:track:6doPoZIBXgciSYQIBRp1pa,happy
spotify:track:7lu0KKaJGNY2OMfquWBrqn,happy
spotify:track:13nhcy3pAbIIvobt4sAalB,sad
spotify:track:7vf8kqdPc8wpKja6iqfuzi,happy
spotify:track:2m5sBKONyCh4tVdAYDrX7S,happy
spotify:track:0xTHsIrMHuokvqLayTIc0v,happy
spotify:track:5fppxNqbjmwYQSOUsyqCIM,sad
spotify:track:6nawvymysrG1PgLtNpUwVL,happy
spotify:track:209SbubR5uKaVzj5SeN42w,happy
spotify:track:6747tP2tfqp3KgxLVF2524,happy
spotify:track:6B8Q0LnJePTTaRGCo2tdwG,happy
spotify:track:34PfcrPaW1ysCtYD4CdBPB,happy
spotify:track:1YpH91YcUZlo2mxKJVhWM8,happy
spotify:track:03JDN88lFrIq8HedLMJ9qE,sad
spotify:track:6jmopoqt2ZN9yU5m8eHIzP,happy
spotify:track:5mMYznFte6sMwQZHpn9QZU,sad
spotify:track:0eA2pP3WhYyXr0HKPiws2u,happy
spotify:track:4gOOmJTOxSzCqdWd2fn56o,happy
spotify:track:0Yq3JqHava22Z00LhZVUeW,sad
spotify:track:004XT7kCZUEJkVIZjmBdDi,happy
spotify:track:3ABx6PStRO5lyN3Emo8dns,sad
spotify:track:2rD3nTdjdzNZNZTcPLEUJG,happy
spotify:track:31hMbkLgDW5Cbhzn6KF26b,happy
spotify:track:4wavvLf7CTGjyYL33GQ04T,happy
spotify:track:6jRZ33ifS5VOTMwmPxhPhN,happy
spotify:track:2oA9whiinAF0PBKmz2X3Lx,happy
spotify:track:3H0PlcSmQ6z4DDCBFkD7Wx,happy
spotify:track:0HgkRcmGDiza3KTjM3Ifnu,happy
spotify:track:4hUkPGHP86mERlxYzZXF6o,happy
spotify:track:4zBUkGnrXrN32qp1Yb2wWm,happy
spotify:track:4CNaLnuEqQK9YPzy74HBcA,happy
spotify:track:7onMf0QvWgRba2MRxG27yj,happy
spotify:track:79pz16ngfYU2iZV0dvj3QU,happy
spotify:track:6620Y9QwLGuz1cIM1XVibG,happy
spotify:track:3Oa9oxOLUYGQgzKXGIMpWy,happy
spotify:track:5GTZvGDv2rbhT1B3ttDQqz,happy
spotify:track:4Uvf83UnV1LryFvHqqhGpT,happy
spotify:track:4mUFyhnI2mGdLKtHLQaaqB,happy
spotify:track:38ltSrXtQs31IsURqKnrrG,happy
spotify:track:1bGO5YqgXKW1pbDXHUkhMt,happy
spotify:track:5TpGT4K34mBP6JcJfIgRqF,happy
spotify:track:248ZoUtGhfMzv7jhDIOK68,happy
spotify:track:0ccUrj1mliFnR8R8VxCmKO,angry
spotify:track:1PDtrQFf9pseH4J58Rf8iw,angry
spotify:track:4yldjb1SmwLONGJqBk5rJW,happy
spotify:track:1DFDbSWdESvzWHHAe6BCQ3,happy
spotify:track:60DHrnRAhNJMy4WeEf23NH,happy
spotify:track:1PAvhqefivTNdxZ4u8RT1d,happy
spotify:track:3ZkUgtNi45G8qdmya5UTgV,sad
spotify:track:2WFrChyI5KlmxunG45Sqws,happy
spotify:track:4J1vAbtAhMdsdpO1sKU3EO,happy
spotify:track:3fUZbg31mIJKIxuv8nUcGg,happy
spotify:track:7MkylDYvKTSuWgrsBhHlsG,angry
spotify:track:4hceSKjrkDTO0nMKFcb3sj,angry
spotify:track:4NkJeL16uUJJJFuZPvR1DC,happy
spotify:track:33D63T3UWawJDiuGtdqs0a,happy
spotify:track:0cXGtTRfQKSHojilCoBAOd,happy
spotify:track:7l2nk7fFbaibO3sjvo4wvq,happy
spotify:track:23ADuBlydh01tBQhJgMgIV,happy
spotify:track:4bWdlExSeKAotB6uJwxFlf,happy
spotify:track:6RUEWqkS2N52Mk6epH9E40,happy
spotify:track:76BnEV7y0FIyDodcCt9sxC,happy
spotify:track:0bCzLxE6tIXD9RNYErYrIE,happy
spotify:track:5EHRc2WJASyZg3alJqsbqU,happy
spotify:track:3GYyjWrmZF5GVKDs4iUkh0,happy
spotify:track:6rtxhUzK6FMzMtAw2Z9uZy,happy
spotify:track:3kMSuLu5Jihu5ETI06ch0b,happy
spotify:track:4EOTkRt48d1Eu31V2o4mNw,happy
spotify:track:0TBbNYzmtCfN5cpZSCVNIz,happy
spotify:track:0d79UTYV7bqvZ3EVZjcr07,happy
spotify:track:5xlxSHnvXwT66JWYwDkEFE,happy
spotify:track:3TB8yNtLqwugHCols5sPx3,happy
spotify:track:2POTQjCiCtUyUZFNQYlM7z,happy
spotify:track:6qyD1uMyu9PdqCZwdDCUCb,happy
spotify:track:4AN9FuUhpHnaiVw8ZsLu2V,happy
spotify:track:46NKGvbVBgEHw8ZFPfNCI8,happy
spotify:track:5MK642wCaNr9hRDZ3kWyDX,happy
spotify:track:03wQrSM0nV1WyPIgWvapG4,happy
spotify:track:4Tp3b9nTsvPZTDJMrfPoVF,happy
spotify:track:3y4pf1iwp2L86I5ZuUOUr9,happy
spotify:track:4vQo5NMeli9BXKKctKUwhn,happy
spotify:track:3Rw4RpKirEtupNJfQSPOjI,happy
spotify:track:7zZwmQ7EavsTNNxOVmcwF3,angry
spotify:track:75sMhi81W5Tw2AGlOGATuy,angry
spotify:track:1G3kwVs3JHqN5UPiFXcAID,angry
spotify:track:0gCUBLmHnhWumLVzwLLavf,angry
spotify:track:0oBtwScT4B4BR5kZitNWd5,happy
spotify:track:0NO2zL0kw8sGGnaMvHKAZF,happy
spotify:track:6OzUIp8KjuwxJnCWkXp1uL,happy
spotify:track:0stRB39M2cTeE1R6Pu5kFV,happy
spotify:track:79Bm3DTEYuQsDpUVHbSRsL,happy
spotify:track:1AFNodweTf8c6hWMWV09qk,happy
spotify:track:3vChyqct4TCHmpYYUlkl02,happy
